"","follow","Group.2","dist_btw_bouts","S_makan_cat","OH","Age.of.Youngest.Offspring"
"181",7555,"cat 1_2",183.673149679748,"cat 1_2","TA",3.698630137
"182",7555,"cat 2_3",159.843103987778,"cat 2_3","TA",3.698630137
"183",7555,"cat 3_4",13.8503753963153,"cat 3_4","TA",3.698630137
"184",7558,"cat 1_2",13.0676517212367,"cat 1_2","TA",3.709589041
"185",7558,"cat 6_7",0.424223280246838,"cat 6_7","TA",3.709589041
"186",7558,"cat 5_6",122.794062010949,"cat 5_6","TA",3.709589041
"187",7558,"cat 4_5",51.4425895890565,"cat 4_5","TA",3.709589041
"188",7558,"cat 3_4",124.106319090215,"cat 3_4","TA",3.709589041
"189",7558,"cat 2_3",215.061430899195,"cat 2_3","TA",3.709589041
"190",7561,"cat 10_11",54.9754197926102,"cat 10_11","TA",3.712328767
"191",7561,"cat 4_5",290.047921968533,"cat 4_5","TA",3.712328767
"192",7561,"cat 8_9",164.490238411548,"cat 8_9","TA",3.712328767
"193",7561,"cat 7_8",104.726244252249,"cat 7_8","TA",3.712328767
"194",7561,"cat 1_2",119.581522173555,"cat 1_2","TA",3.712328767
"195",7561,"cat 9_10",7.92115452501916,"cat 9_10","TA",3.712328767
"196",7561,"cat 6_7",158.250505573352,"cat 6_7","TA",3.712328767
"197",7561,"cat 3_4",20.2645514231881,"cat 3_4","TA",3.712328767
"198",7561,"cat 2_3",73.6401137500374,"cat 2_3","TA",3.712328767
"199",7561,"cat 5_6",34.4900584959181,"cat 5_6","TA",3.712328767
"200",7564,"cat 8_9",115.247389396307,"cat 8_9","TA",3.715068493
"201",7564,"cat 7_8",41.9212624253409,"cat 7_8","TA",3.715068493
"202",7564,"cat 6_7",34.7722341103562,"cat 6_7","TA",3.715068493
"203",7564,"cat 4_5",25.0796796925009,"cat 4_5","TA",3.715068493
"204",7564,"cat 2_3",120.460379459411,"cat 2_3","TA",3.715068493
"205",7564,"cat 1_2",148.243698962033,"cat 1_2","TA",3.715068493
"206",7564,"cat 5_6",72.6294108252922,"cat 5_6","TA",3.715068493
"207",7564,"cat 3_4",13.2709839457027,"cat 3_4","TA",3.715068493
"208",7566,"cat 6_7",137.610656527613,"cat 6_7","TA",3.717808219
"209",7566,"cat 1_2",152.585183278703,"cat 1_2","TA",3.717808219
"210",7566,"cat 7_8",4.01718005527253,"cat 7_8","TA",3.717808219
"211",7566,"cat 8_9",67.9255637203712,"cat 8_9","TA",3.717808219
"212",7566,"cat 4_5",48.7691886602726,"cat 4_5","TA",3.717808219
"213",7566,"cat 3_4",54.4606187435967,"cat 3_4","TA",3.717808219
"214",7566,"cat 10_11",55.457740265378,"cat 10_11","TA",3.717808219
"215",7566,"cat 2_3",50.510496796256,"cat 2_3","TA",3.717808219
"216",7566,"cat 9_10",104.207025948593,"cat 9_10","TA",3.717808219
"217",7566,"cat 5_6",22.1748292307114,"cat 5_6","TA",3.717808219
"218",7585,"cat 7_8",107.302406989026,"cat 7_8","TA",3.767123288
"219",7585,"cat 4_5",115.076101328323,"cat 4_5","TA",3.767123288
"220",7585,"cat 5_6",82.3775494081261,"cat 5_6","TA",3.767123288
"221",7585,"cat 8_9",28.6524563850635,"cat 8_9","TA",3.767123288
"222",7585,"cat 3_4",49.5681327672562,"cat 3_4","TA",3.767123288
"223",7585,"cat 1_2",12.2536931308867,"cat 1_2","TA",3.767123288
"224",7585,"cat 2_3",23.4310689578047,"cat 2_3","TA",3.767123288
"225",7585,"cat 9_10",189.226710088099,"cat 9_10","TA",3.767123288
"226",7585,"cat 6_7",82.5598913440698,"cat 6_7","TA",3.767123288
"227",7586,"cat 4_5",199.619320809953,"cat 4_5","TA",3.769863014
"228",7586,"cat 1_2",80.5541684201276,"cat 1_2","TA",3.769863014
"229",7586,"cat 2_3",209.668183751932,"cat 2_3","TA",3.769863014
"230",7586,"cat 3_4",40.8158787116045,"cat 3_4","TA",3.769863014
"231",7589,"cat 6_7",280.304611194364,"cat 6_7","TA",3.77260274
"232",7589,"cat 8_9",84.7096531556481,"cat 8_9","TA",3.77260274
"233",7589,"cat 4_5",79.1327624398926,"cat 4_5","TA",3.77260274
"234",7589,"cat 3_4",100.443089579552,"cat 3_4","TA",3.77260274
"235",7589,"cat 1_2",279.898928643501,"cat 1_2","TA",3.77260274
"236",7589,"cat 2_3",65.4996534455481,"cat 2_3","TA",3.77260274
"237",7589,"cat 7_8",105.840893014061,"cat 7_8","TA",3.77260274
"238",7589,"cat 5_6",113.680666900286,"cat 5_6","TA",3.77260274
"239",7591,"cat 8_9",155.946003538191,"cat 8_9","TA",3.775342466
"240",7591,"cat 9_10",30.1150708741379,"cat 9_10","TA",3.775342466
"241",7591,"cat 4_5",39.9355746221711,"cat 4_5","TA",3.775342466
"242",7591,"cat 3_4",64.5794717917002,"cat 3_4","TA",3.775342466
"243",7591,"cat 1_2",95.0946282660971,"cat 1_2","TA",3.775342466
"244",7591,"cat 6_7",140.236454165966,"cat 6_7","TA",3.775342466
"245",7591,"cat 7_8",115.43252265622,"cat 7_8","TA",3.775342466
"246",7591,"cat 5_6",70.5570438627719,"cat 5_6","TA",3.775342466
"247",7591,"cat 2_3",69.7631944230071,"cat 2_3","TA",3.775342466
